Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Properties/AssemblyInfo.cs(6,12): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(29,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(30,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(31,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(22,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(23,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(24,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Extension.cs(6,2): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(38,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(39,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(40,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(203,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(204,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(205,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TypeResourcesValue.cs(8,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(47,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(48,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(49,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/RandNumber.cs(5,2): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(102,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(103,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(104,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Extension.cs(9,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Extension.cs(10,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Extension.cs(11,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(60,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(61,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(62,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Extension.cs(17,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Extension.cs(18,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Extension.cs(19,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(132,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(133,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVReader.cs(134,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/RandNumber.cs(8,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(69,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(70,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UtilityGame.cs(71,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/RandNumber.cs(11,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
